dim 1,dim 2
-14.882292,80.03496
37.09577,49.975853
-20.462667,-22.635824
57.21676,8.934067
-33.07657,8.402255
44.124226,2.592579
-12.452717,-89.902275
52.252987,1.6320695
-8.480083,-7.4241076
-57.4778,-13.140942
-60.907547,-7.6211104
98.53089,-3.6408422
69.07034,8.023895
32.759987,-58.06596
-4.453719,67.97967
-11.2251835,40.036484
-19.979694,5.2690945
67.744225,51.05517
-49.212326,60.86754
-7.5330296,-46.423943
45.7265,-28.196255
43.286587,2.9138196
-15.688542,37.154438
3.8139946,-50.973846
26.410872,61.048378
64.355606,3.118413
-19.175535,-10.591051
99.81773,-11.553436
33.833225,-44.141323
14.759546,18.38283
-31.44289,-68.43575
-37.921654,57.436634
27.072886,40.994934
-87.88777,-1.3655436
-22.09666,-17.305838
67.40698,46.08261
-31.057207,-52.66889
54.076424,9.137068
-26.55315,-56.27555
42.886578,15.747265
-36.571396,5.739557
-54.49306,38.55476
-2.5578709,-40.260128
-62.958332,33.96505
-7.3301954,71.633125
11.215086,-35.278603
1.7530761,-76.247765
54.661777,8.867131
-0.90753233,-14.908145
6.6617694,-54.786377
91.39463,-0.3072615
70.71854,49.13525
77.437965,-29.335588
-75.6208,31.901197
-12.387074,18.302902
29.256124,11.96242
-28.361244,54.243732
-77.35764,-9.374331
41.329224,-7.727027
16.654455,-74.51605
82.19579,-5.4911075
-4.317692,-99.23861
11.4692745,12.136251
-70.72499,32.256493
61.693905,-54.16784
-40.328728,-64.92405
26.774612,41.0335
-27.314892,13.3173065
0.78758615,77.24864
-68.10882,-14.4530525
-4.170456,3.0472913
-0.9374149,-67.784355
86.54106,-11.903856
64.260086,-14.077083
-35.418087,80.52857
75.81167,-33.75348
71.15191,19.272367
18.542444,14.335166
48.315987,-36.395557
-48.352978,50.669487
31.637817,33.12181
99.813194,0.064832374
13.294234,-76.91519
-31.802938,-42.896305
93.22114,2.9336183
-11.786474,-65.10599
7.5364904,24.843058
-25.900421,-17.03747
-21.145329,14.991821
99.9738,-14.962559
-1.3311478,-43.892025
-3.2222161,-100.96768
-50.865944,-39.336796
58.33312,6.8613586
52.476963,67.41305
42.74982,-6.411182
-33.02598,70.62741
27.175024,42.756927
-27.978065,-27.230947
42.641376,4.7121286
-15.9932375,7.1491504
-35.30096,-42.4217
-20.442085,24.931978
-17.736471,-11.733287
-18.202324,-39.35253
14.098853,1.3399247
22.646866,78.80551
58.724144,48.491642
62.530926,-54.54485
-7.912084,-24.92298
27.57672,49.70179
-4.9199843,-80.68454
-70.632256,34.478508
-64.91054,51.219276
62.3789,66.934975
28.917372,-59.814453
-16.272362,87.473175
-9.862465,-22.740204
24.148201,-53.756676
39.89346,45.208748
50.19325,49.826775
-4.175983,3.0454962
-3.4223948,-98.8239
3.594038,21.643206
61.81619,-11.093661
-46.469494,-58.684856
62.294758,-11.055792
2.669699,41.906315
-22.507221,16.14517
0.8409217,-92.67581
81.62433,-2.4048617
57.439194,-66.275856
-32.631863,-50.639786
39.827633,-58.65707
-59.382954,-43.93164
-63.93046,47.938576
50.859497,-5.7906694
-30.617996,42.116302
53.93665,52.038994
70.157295,-28.898306
29.950336,-31.646029
27.102669,-29.080208
-16.373608,-34.864704
7.1589446,14.173288
-47.578083,50.060078
50.95526,14.528759
4.348892,66.18696
27.457664,35.956367
59.00199,-67.549774
36.327866,2.4044466
81.957375,-4.231252
5.592138,31.25295
2.4855542,70.54208
55.278507,58.759384
43.343807,20.472466
-1.0896082,-3.854361
46.729702,-7.3248353
-49.70492,60.102146
-36.45964,43.70159
20.879314,-83.37267
-30.239096,61.616035
73.88057,16.003986
-1.4754039,68.35385
-3.4208703,-98.823326
-12.755189,-92.57031
34.087887,48.60709
-58.874657,-38.97673
-13.071209,35.02349
-17.695946,-11.789636
-48.453487,-38.828854
98.76872,-2.8951018
32.651302,46.525
-8.831946,-32.262093
-5.3953424,-41.10355
59.550434,-56.724842
-26.435553,18.60518
-48.908684,55.476692
-57.81089,42.017574
39.680984,-2.8703718
61.050556,69.19447
34.386646,8.456011
-28.89888,-25.769669
-87.79024,-3.6720204
30.187057,-22.844374
-31.483805,90.33906
27.457592,43.95701
-39.97702,-61.82434
2.1668108,61.76962
-6.1828866,-29.246881
60.728184,13.128181
5.9044147,28.738932
-43.37648,-58.570004
-14.968272,16.919893
2.3684087,-56.97238
-16.530163,13.603573
-8.423949,-2.4269738
71.89441,50.014988
-2.1352668,-2.4927802
-24.440853,-22.337154
-31.197622,80.57629
20.889793,74.03166
-84.31102,7.1342444
-73.21906,35.66526
63.02187,-10.067636
-45.06171,-54.710014
58.96046,-63.849487
-52.51859,31.300825
-66.11906,20.108856
61.225803,-69.351944
-37.141636,-44.31881
44.575138,-9.8439665
10.74721,-84.46526
-37.95201,57.36985
29.111345,-59.890625
31.963139,-63.91237
-49.379173,60.07511
99.95238,-11.778359
-11.323944,-57.431
-34.694138,91.10033
-33.202724,70.72476
18.014103,78.064354
-1.88555,-29.39442
42.785084,-26.239637
50.709053,49.67777
-1.3761166,-4.6452403
49.586273,57.091408
22.431055,-85.92554
-50.400692,-37.51714
-40.458805,0.99282724
23.590532,-56.652626
40.26496,45.581722
20.699749,45.677273
31.281382,58.925045
-56.56273,38.45052
-27.349932,64.52317
19.445122,-8.678993
17.864132,-85.08628
-10.518502,-96.69858
-62.56891,33.84706
48.498833,-0.5172627
21.208195,-55.624454
-23.768225,59.206676
38.730335,-67.07772
66.74391,63.639336
-29.682503,-44.375114
3.2248573,16.760145
1.5356133,62.726738
18.42334,-46.136425
34.552357,43.121613
-20.851427,63.591637
-71.592705,47.363777
-8.791581,28.077635
-27.11731,17.607672
-62.54671,51.110363
42.421158,19.829403
-33.167233,8.404193
-33.079617,-68.36507
51.905148,-3.5020256
47.618217,66.91243
-2.455024,-16.448328
-7.082282,-21.365341
19.669748,-64.98323
-3.9443202,19.88416
7.651986,1.4217778
59.733627,72.334755
-80.440895,-8.67598
-89.90298,-10.382377
-12.583343,-99.82918
-19.417809,-29.73188
45.881397,2.7291453
7.2587185,-17.21509
-14.482331,-17.967594
-48.372635,-39.036556
101.51057,-13.560248
-28.813782,-42.509506
-5.7041354,-80.26457
-8.81816,-2.9339418
74.40412,-39.19861
-88.852036,-1.1424303
-1.1440693,40.69243
3.9434226,-69.09113
73.090515,-32.11364
-55.23605,-33.394516
18.093641,12.810729
17.918016,-85.22471
49.694286,56.738422
101.781845,-8.021212
-31.345694,19.439346
-16.623615,80.55463
-19.427258,58.257755
-89.554,-7.5649724
-0.78119344,79.24022
4.93135,31.320936
-46.055748,33.477303
-65.62281,44.250378
-18.481478,-27.377083
-75.998344,-13.028095
-18.078436,-88.829
29.636295,-30.249926
-53.203274,30.7354
60.78773,45.766094
18.545683,-42.40975
-16.108452,-54.072464
2.2484753,12.012455
44.608143,19.22434
15.260767,30.051535
-76.584816,47.357357
-43.532562,-57.874546
6.8985906,24.677526
-12.91539,-19.384844
58.12033,-66.87565
36.216606,42.75482
13.315403,3.7868142
102.80076,-8.080043
-42.2601,-10.054074
14.972783,18.401548
8.498679,15.116822
65.183846,-12.851911
15.317013,26.157864
1.1681786,40.92373
-52.782856,37.68386
29.132153,8.815862
-1.984265,-73.433266
-39.465176,-55.535122
-0.20504577,70.85467
-74.10054,41.262184
-12.454983,-89.79453
-0.30019957,-25.709352
-10.291294,-46.340973
-3.0481217,-5.9614973
90.2477,-6.927406
-5.3895555,-41.104836
46.82079,-29.236244
-25.848831,8.389589
42.824696,19.561823
-41.640224,-10.527629
-3.216794,26.770828
-9.517265,-58.47887
-7.028819,-1.5281395
9.849821,-85.03896
20.9242,-33.42452
43.7412,-30.198824
19.82339,-15.73338
-3.123068,57.822723
-37.979973,33.446693
-53.333225,-48.58684
14.75028,-75.90237
-46.101635,60.536854
-78.896515,40.928562
57.525204,53.614227
18.531723,-86.46338
-53.067234,-40.14137
-63.861664,-46.426376
4.9731855,-56.164394
17.253391,10.768271
30.456152,-23.081581
-16.612501,13.475663
-24.040691,24.067545
18.26759,50.11747
-59.7066,-54.77804
36.926422,-65.55888
-26.935062,-14.432306
33.74272,33.156136
76.84507,-28.48451
-16.83441,-87.60197
17.144972,10.524249
-88.98169,-4.8888645
-10.63244,-27.116392
-84.58415,6.4736385
58.560562,8.32401
55.499462,71.06755
14.318637,-17.248909
-61.532623,-41.05419
-36.590572,83.27877
-23.461298,7.773838
65.77376,-4.4740725
-71.33163,26.911083
11.124718,-83.16764
5.515736,5.9720483
36.530148,0.39086917
-76.93225,41.467686
5.476026,30.79494
0.1824181,-2.5610366
-6.3275633,16.87334
-58.450146,15.50412
42.494442,-28.539669
31.094847,3.7917962
-30.062538,90.78513
-49.251343,31.333527
2.5599751,70.434555
-87.93672,-11.199393
-87.773094,-1.5468836
-52.332096,61.828995
11.379558,-1.6132159
-43.344173,31.43951
26.977636,58.358547
-27.365627,79.9875
33.20378,2.6924238
-56.785904,-13.154517
-43.580914,7.4710402
-11.087376,40.565926
-31.038355,69.62445
0.26489174,-2.332789
-64.37225,28.47296
73.49871,-38.708126
-61.61887,-49.83932
32.754913,48.50236
28.907187,-60.187046
66.41714,61.01438
14.639219,-45.12354
15.417321,30.149616
24.35569,-41.1804
16.931118,-54.70865
52.80076,64.19801
-85.51809,5.0005283
-12.087417,-65.37196
-18.732452,-91.227066
7.832709,-50.373283
-12.255572,-89.87185
23.704475,-51.580757
48.70513,-36.965534
-44.85894,5.4691763
33.524376,2.7508018
-7.980928,37.72418
-79.62536,28.315239
2.0080416,-39.779556
-24.329893,48.66936
-46.566208,-58.484917
-62.37664,29.805069
38.715473,-43.000313
75.09736,-39.6231
-71.40746,17.898277
60.76443,-68.846596
-61.556934,30.53836
-27.421087,-31.588282
-49.05592,55.035007
62.388702,1.364744
-17.052816,-28.829582
-80.49435,-11.316011
-26.576569,-17.678698
-11.8703,-96.00132
-65.22486,-50.627975
-18.628738,53.776817
59.332024,47.2676
-52.86841,-34.51033
6.050577,-41.392876
49.97052,58.771084
-14.391885,80.04093
-40.7843,73.59058
-35.043583,56.949688
-46.711315,33.88054
-76.41826,-9.668592
-2.6346095,-40.809658
-26.489813,-56.26639
-52.461246,-0.8690733
4.277699,-53.17326
35.396214,-45.248867
28.808628,92.5459
18.242613,-85.10877
1.1702154,-79.75375
25.886278,-51.951183
49.35322,-37.150406
-7.2129054,1.9452758
-11.4347,-64.7559
3.9603462,68.78984
-13.859412,-34.06598
56.017433,9.818988
-19.561657,31.433815
22.682852,77.31766
-6.3923283,13.080222
38.86793,-66.11734
24.369917,-37.361454
-12.086529,57.26386
43.117607,-6.767703
-44.150883,-47.299454
-58.248886,-0.82152134
-34.26026,91.8087
-52.159435,48.634586
25.083189,-73.726494
-16.343605,59.57795
7.180178,-70.205376
-69.97071,39.485184
-44.56625,-64.945045
-26.100475,43.27642
29.952112,-2.7371001
-3.6814203,-87.61026
-35.124184,-59.866886
8.103824,-79.30615
31.709251,87.727646
-1.6446861,-89.07623
-8.407679,13.75658
3.0811672,68.41036
-16.309889,-12.483514
-26.918053,62.765324
46.989346,8.965625
-46.850704,-6.449561
-50.283566,-1.39204
-24.670712,10.615632
-46.847614,50.51535
-26.95959,-32.172363
-44.133232,-56.368534
75.28449,-33.879124
5.9945145,1.7075446
-11.762733,-65.11131
-13.063783,-3.478857
63.422356,-0.54403055
99.87492,0.13419586
-79.31159,-8.951086
100.0408,-14.994115
-60.166103,-10.775975
-36.766953,88.72167
32.22521,4.4042325
-69.27021,42.010647
-34.064453,7.271694
-39.52519,68.847916
23.555836,-41.339397
-15.560263,29.96001
-8.163518,30.557552
-5.635442,20.378157
15.368025,27.457315
-47.34634,54.900238
-50.71359,-60.548073
2.2291818,-96.47614
-40.021095,34.54117
-13.416233,-60.22381
43.81648,16.899368
-86.15229,-12.778635
-33.508846,89.779564
40.965824,19.096062
38.602814,-41.722378
-4.9770856,59.66365
26.602308,-47.201572
35.088852,41.84254
103.50345,-10.847079
2.7067244,41.59492
-36.052654,-55.14514
46.638844,2.198795
-53.215595,-48.63606
11.432368,32.44352
-3.5887663,84.349365
-5.14923,74.20426
15.128683,-47.194347
17.662355,78.324356
-36.664455,79.42364
-91.53216,-9.499494
-62.6324,34.12332
-41.20836,1.3767545
-69.939125,42.6662
-37.058353,89.92856
-61.25882,-2.624678
-20.539389,-17.636824
-80.24181,-7.5649548
-71.856186,18.161295
-59.165665,-8.012628
15.909466,-11.281983
67.47363,18.459997
-36.42719,83.338165
20.666298,52.392323
6.5014205,-83.92961
-62.993473,28.56233
-17.682772,-86.30132
-2.723443,-100.62801
-6.264146,-59.239258
65.24458,-13.492065
40.233936,44.250874
61.793056,-10.932906
35.053215,34.20483
23.646847,-5.5620503
-6.840677,74.08106
-36.383144,67.246284
-19.44034,78.9518
36.21783,43.67698
37.36828,40.24733
-56.117027,27.301535
30.271564,-61.483517
-38.558517,84.61195
-6.566356,-99.68689
-13.129182,-3.0547845
-8.294487,-26.657745
-6.914684,-88.92995
-32.467644,16.72283
-20.371399,24.916536
-6.1371894,17.212414
-25.644484,-62.6128
3.5963743,-34.32399
31.872747,-41.51127
0.2476128,-2.288869
-22.85617,-33.509922
53.746716,40.114105
19.95033,71.33608
-7.948274,-79.84631
-16.759703,32.18213
10.266997,30.553675
51.90141,-2.6358957
-9.982318,1.8800184
-26.609867,14.489071
-6.897041,12.394065
49.66712,6.5719194
-1.1807274,-4.4863663
-27.965477,13.322382
66.262794,-4.4077473
59.62058,65.565926
-52.15369,-57.10874
-13.642211,38.22075
-24.041485,5.6501675
-53.52554,-59.284313
43.304073,-1.2628521
60.780018,16.84351
31.838287,86.43617
-74.18879,35.855995
68.44464,20.588402
18.893852,-85.32798
-27.08475,-44.548748
56.560375,69.9591
-48.39892,-39.070614
-68.379456,26.849466
6.246908,0.8471501
-14.012601,17.725843
-20.754736,55.73322
-53.244137,48.970676
29.346697,87.79164
-66.58062,38.97099
-71.46087,-9.849868
-52.664394,-0.84257364
-88.03772,-13.700827
11.9153185,12.446031
-40.359657,-61.746758
-19.995132,20.102827
-42.16356,-10.174931
-40.601055,-31.738417
46.433014,-39.24735
-0.7327599,-28.108425
17.807932,48.698963
-20.49174,82.803
58.01092,-63.65315
23.38992,-75.5374
-26.416008,63.295235
-20.264551,-92.05402
-11.3753395,72.798546
13.509834,-0.12018187
26.375673,-43.526134
-2.6532104,11.592897
68.23005,-8.775142
-18.854967,27.783617
61.98636,-54.010303
11.763812,25.499254
18.27092,-84.935005
61.818165,14.825734
-1.0102713,-4.3426714
93.75539,-9.517331
31.875706,-64.04354
75.22366,-39.05902
4.9542723,42.362175
-76.13923,0.6503663
-60.091366,39.77676
-28.06665,11.446402
72.20624,-39.055256
-32.886593,22.068731
57.757908,-66.58469
49.42097,-6.299761
60.989838,67.309586
-19.940865,-14.937262
41.215385,-61.70823
-26.947975,-54.580757
24.461851,-36.987366
-33.272835,-47.31272
-4.8827014,-52.284435
34.13851,-25.510868
91.15617,-1.141714
45.836315,2.6995263
-32.672047,79.886635
-1.0681459,-14.735212
-26.604706,-58.840046
-31.972132,90.04343
-65.57697,-17.968307
24.795088,35.881886
-38.84139,-33.677887
27.977596,43.227665
-26.182383,20.624556
57.75241,-66.58407
33.59843,32.593388
30.979492,10.882716
-23.156849,49.77038
57.69436,-63.522957
48.409847,9.3800535
-38.295155,-37.011707
29.04111,-62.650627
-53.4408,-48.446144
-8.019173,74.82671
-45.94605,5.7605686
25.6568,40.872093
53.410564,17.037865
-68.869064,21.825457
-86.12793,-11.9906025
-31.033016,90.3972
34.10237,-44.45805
-24.400372,56.787014
-79.84477,25.830688
-18.292948,-39.622974
-21.225126,71.550545
75.564514,-33.824783
31.736279,87.79489
-77.121826,32.954098
39.60858,-2.4286351
53.092197,-0.4837886
38.801712,48.29145
-53.180965,-62.821968
11.81668,9.128293
-7.629632,-72.86275
-76.594406,32.867165
-3.4756663,-1.3705819
18.137672,-85.007355
36.186237,33.842403
59.116173,7.526017
26.33995,43.00236
-40.174603,10.915328
55.632618,42.86844
-9.753746,-72.61614
9.039495,-37.91083
33.47133,6.44909
-29.242538,61.038692
-58.90059,-37.207535
39.737007,-59.43607
2.98621,40.67767
0.972381,41.07381
-8.49535,-104.019295
30.118979,-25.635202
-1.7088903,-27.94412
74.113716,-33.999207
-59.330296,-43.875767
-20.71424,10.161983
89.3266,0.42475653
-4.8074965,14.322643
70.77279,46.049816
2.9765615,40.574936
-6.590092,-24.202923
53.186085,62.922466
-36.386833,81.32638
-32.68218,-44.929638
-1.9860979,1.4726124
-15.821413,-34.1244
33.061344,-36.090794
25.861906,43.30852
-23.91003,-41.365257
-23.264605,49.333107
25.723066,-41.953938
-75.916916,-15.031169
-13.521674,-66.33515
54.726166,46.632736
-6.714018,38.139915
-74.500595,-10.3972025
68.44547,-39.297062
53.17674,61.959652
33.840046,-44.145435
-36.72456,67.21702
71.77178,53.873363
-41.572342,0.3130468
-24.013552,-41.450546
41.14456,20.522408
-43.035194,-13.50253
-56.285908,-11.668423
36.35771,-26.924686
-88.71074,-2.2891138
38.84109,-67.829895
-82.22221,48.12792
57.2318,53.508873
35.08911,-44.948048
70.05432,-7.5215592
32.305176,7.1755977
-32.794292,88.69816
-40.9549,73.48455
41.069675,-59.12824
-39.89616,-62.27744
-62.84863,28.68669
24.746185,-75.871086
5.3509016,-56.404633
48.885273,67.38298
6.636675,26.779295
31.980036,43.1503
-42.40478,-41.27933
5.6576033,-81.111786
-56.66446,-13.311305
57.953537,2.134443
-24.267746,49.83644
5.5379505,30.5449
33.818115,4.069698
-18.937048,-24.021639
-25.264809,14.008558
76.46216,-28.302893
-44.390747,-4.871145
72.72789,-29.439125
-76.14531,27.932354
-75.56854,-14.914662
-10.75215,86.20514
49.17613,-4.6371183
38.136745,-41.58655
-37.740948,84.378204
-78.58643,-5.8080635
25.17365,78.229836
23.761602,-56.478237
-32.135212,16.193804
-4.2315054,-6.458612
15.323662,27.84299
41.196922,43.602814
-83.19921,-8.394648
-36.402023,6.8101573
-48.38905,-12.507738
19.044413,48.78651
65.47094,-11.619856
-30.348375,61.599068
-18.760118,-15.763462
49.300873,-7.895266
-91.43563,-7.3895617
47.506233,7.5290823
33.536457,2.7366536
-41.916927,-10.346851
32.105732,-64.5481
-64.38834,28.57609
-50.98343,59.929684
-53.203705,-61.792274
-53.449875,-62.653427
-4.182812,-36.63157
43.960873,39.79814
50.72608,52.987938
11.84004,26.7269
48.628662,-0.5892263
74.68904,-32.20621
4.0307345,-59.25726
67.074234,6.991477
81.935,-2.6593034
17.683443,80.76661
-46.24334,-13.134859
-24.007462,-59.294983
9.56617,-41.178738
30.69679,-61.067112
11.401744,32.074642
-57.473377,-42.475876
91.1858,-1.1262122
-59.044086,-9.955621
31.840153,7.3360214
57.61635,70.89281
27.656984,57.311005
-13.081735,83.82133
31.864943,92.78389
77.3479,-30.952826
-57.477093,42.06509
-37.593136,-62.23075
8.083338,-81.835724
-40.92475,-42.20311
-76.63143,45.31674
53.325916,13.386333
-2.1719158,-74.06562
-7.3751607,-42.167492
-38.45488,-38.25493
-37.53525,82.87816
-6.5841494,-49.85053
55.58952,40.14409
28.575655,32.42047
7.425124,4.481128
-88.93109,-12.433885
-57.674862,35.189377
3.10472,66.41954
5.4572797,5.7828875
-72.44162,18.546545
86.73322,-11.767803
-66.16286,53.152245
35.1445,5.1421804
33.06158,-55.882496
20.259779,69.886566
-37.402645,84.17967
45.481426,-27.964817
-50.40095,1.0105609
-18.584139,5.5074444
26.904907,-44.887928
3.0345068,-93.36642
-28.553844,-43.4509
19.703556,-32.820812
-6.788272,34.14064
-14.025215,-36.378075
71.29773,51.297337
-28.138739,84.25891
-39.788216,34.399673
59.19171,10.887762
-53.488106,-13.031603
-3.9451075,-68.82675
4.8931794,42.42848
-35.952602,44.379284
-35.020924,-32.59021
38.172337,-57.508717
37.64265,-58.385933
42.79769,-1.9064475
-41.667522,-41.009315
57.68995,-63.534386
-26.596317,-59.879482
63.475918,-13.420428
29.748318,93.60641
-25.975473,-62.432213
-63.245003,-48.350822
36.56013,2.1790206
-1.1621181,-59.535942
-43.41927,6.621293
-82.3417,48.26034
3.0867066,-58.143436
-18.417942,-32.21401
1.7414713,-76.276726
-58.43642,-0.95358527
43.52284,12.499044
-11.456284,-80.99025
-37.33878,2.5694873
-1.4067413,20.872437
-47.462585,54.927094
28.495148,7.886956
-27.134138,13.315417
50.38223,63.482437
-44.14659,-4.587225
-5.6188774,30.432154
-27.201494,71.42118
1.8263756,20.906536
-6.3137016,75.53369
27.68024,-89.936646
-7.192022,61.295532
34.011063,-44.813618
-10.472911,34.60478
-55.902924,-10.255412
-31.261776,70.28921
34.02617,-3.5388892
29.803846,-30.90014
34.277206,-3.696349
-18.971119,54.66177
-28.128733,-47.91402
-22.414324,22.087004
-48.102757,-11.034949
-11.141375,28.614882
-8.122395,-26.69336
67.52968,5.18557
-0.61343044,-96.3577
46.114304,-39.743565
-51.416145,-59.5456
-57.39268,7.4712105
-8.632791,-71.91883
28.521566,32.156105
-52.307423,-56.9309
-44.758595,-12.504552
3.2835999,15.267066
-52.975597,-14.33233
-18.218119,88.60723
-58.650455,-0.034093533
55.582417,49.287083
-17.745844,-93.27294
35.824387,2.528533
-47.01277,-13.378156
69.53878,-25.069256
59.8932,-68.14884
-79.98719,25.832567
68.985245,17.16565
101.49325,-13.59315
-32.12268,63.255466
-85.24809,6.115566
9.634488,-81.98653
49.27104,-8.917
-74.26369,-4.696038
-72.2716,-9.564072
31.412273,-24.410015
19.351545,-76.89121
-40.7643,73.56239
6.6270986,-54.762466
52.287987,-1.8704324
-71.345535,20.026321
17.554863,49.190094
-58.38318,15.176167
-0.594623,82.00754
-8.332067,-61.030205
-82.65971,41.406013
2.3478491,69.725586
-0.77943635,-99.06013
23.042395,78.71298
62.108635,44.74486
34.956257,-37.02058
-4.323957,-98.79161
-56.0124,-13.878994
18.521101,-78.87249
-60.579628,2.961124
54.91326,40.041336
-25.524635,-62.65805
-8.561329,-97.02961
-33.848675,-59.546276
-2.5637448,81.8085
18.86335,80.32923
-22.499088,-25.95185
-7.762325,33.796703
-69.50795,42.292866
-62.312145,-51.014263
60.406956,-59.906956
6.816049,-49.49735
-9.449545,25.935665
-30.263412,61.659225
4.6481533,-68.18382
38.671196,-67.02368
-11.319068,36.885525
89.73719,-13.34179
32.797054,-58.109165
-38.89616,-46.53389
29.665918,-60.66074
20.149242,69.86625
-10.067168,-100.602684
-58.72281,4.3144894
64.524124,10.873602
-52.591026,51.19512
0.4158273,39.274952
-7.914855,10.822227
2.7152028,70.00885
37.324856,41.76952
-7.6281295,-42.335125
15.4833355,-16.117853
-34.064438,91.79435
-49.96222,-39.15397
-41.956696,0.49520144
-3.625276,-4.758192
-1.3974037,-22.83268
-12.595976,85.76097
-67.43102,54.102722
26.183022,36.17407
50.38731,15.170854
25.459621,-87.77606
41.066467,-58.976685
22.647072,-57.999546
0.5899696,-92.735344
57.10824,4.6846366
-69.03935,6.935689
95.307335,1.2440873
98.626205,-9.039801
-9.428028,37.177605
-9.371581,69.02481
-16.925188,52.092793
-36.303547,5.6313233
-56.28811,15.404047
-13.805481,38.23103
62.225166,0.99804664
13.484588,3.9251158
6.9372687,-1.969892
-8.262305,-31.194386
1.9462758,-95.186104
69.37732,-33.511395
-20.537834,24.851772
-13.710494,64.98098
44.28295,43.176888
-8.361379,-61.040134
-57.353607,7.8459406
-88.08738,-10.696785
-20.639378,55.783497
66.18497,-4.3756776
-62.79177,-50.200726
-6.9214735,2.0764961
99.05903,-7.2016687
-34.931698,-34.575226
14.011622,34.481445
13.726225,27.342428
-57.754433,35.158478
34.892273,49.857265
-38.782593,-44.734905
68.67433,54.327023
-23.726263,22.885687
9.370018,-83.84556
49.84658,5.965027
-49.05058,0.8403485
-62.281826,-51.018177
10.608796,11.945225
-13.191138,79.84421
-8.458481,-103.970245
89.37663,-14.421739
59.467194,-6.9923105
-24.79983,58.883175
-58.937145,-43.953102
-42.07563,-1.3024597
16.440855,-73.27361
58.857803,48.64721
-40.92256,-11.115266
69.29513,0.48564175
-3.3145914,84.07262
69.4115,17.540056
-35.68927,84.55262
56.07044,43.155464
102.10976,-9.367175
1.6007096,-97.05564
7.8128324,-1.4346924
-9.574148,25.446583
-81.87299,31.008457
-80.949005,31.206251
104.25698,-5.440828
-59.37401,3.0358722
-0.2529121,70.804504
66.91654,47.934166
-53.05646,-38.8224
-1.930515,-29.48761
-21.605536,60.737045
35.643524,-0.9396874
-50.221542,60.087456
-75.86124,-15.12453
28.643196,34.441833
31.933575,4.667035
-23.838865,-19.929035
-75.06145,28.548466
-65.6747,-8.827522
-18.790905,5.3156404
18.321697,77.94267
-68.545265,26.704025
-32.58219,-45.2709
94.373825,-13.405793
-44.80732,5.3669896
-3.455939,-101.15465
72.63663,5.049331
-35.153217,-53.256554
42.483326,1.4802815
-79.50899,28.269238
-36.869972,79.4527
29.992859,91.057045
1.3265274,-87.716225
33.9429,43.185753
-33.861103,68.08465
-33.70742,-61.26551
69.17512,-28.899456
57.671658,2.255257
0.9199648,-86.423416
-21.317154,14.743174
-35.62106,44.595387
8.337293,5.9096465
-57.749397,-36.124874
35.47805,-52.56586
-6.950097,-7.6609335
-5.107697,72.60636
-58.387848,15.190374
-34.822575,-50.325928
-14.343564,37.66917
43.657387,43.146152
-1.4825294,-2.9194999
27.47411,40.284534
-21.570435,-31.697872
31.435047,9.122873
-75.90104,0.0961177
57.690292,-57.519543
-50.624847,-39.11172
-21.933788,-55.342922
-64.45681,33.61898
-13.647193,20.825245
-9.396247,-72.36807
-27.41259,15.418892
-7.184194,11.357945
-7.810357,14.818514
102.16717,-13.931959
-27.600603,91.04934
-49.289803,60.047672
-16.103308,52.44525
-19.642403,18.446142
58.789585,53.972412
3.2836266,-40.206818
-11.078289,-100.17688
8.175685,-60.918953
-38.96955,-33.994537
-74.16808,0.96274894
65.08656,-5.692362
-11.157692,40.337067
-42.128613,-65.92513
-60.380814,-10.327916
31.212702,-39.449924
56.501766,72.27371
16.94261,9.919892
68.60459,46.700752
-18.180786,-39.520573
-25.2422,-29.55787
49.09426,16.445776
7.6540375,1.5170069
44.155598,5.7660594
0.9766909,-80.08023
-50.48333,-37.997288
33.267097,90.613335
6.986264,-2.622054
58.090805,64.89768
-25.426092,-33.581806
33.074905,90.57848
12.287821,0.031829808
37.368732,19.912811
35.27861,-53.511227
-26.770813,65.19498
-12.905552,-19.520533
28.695423,62.06824
31.553335,-26.104877
19.809242,49.193512
24.33326,-61.883575
24.712406,-42.787476
53.825756,58.34815
-18.632233,53.77806
57.229565,-63.216106
-8.704997,-6.89042
-63.714333,50.977272
58.375546,59.775135
36.315758,43.753613
-3.7202995,60.42996
33.897587,-3.4875898
-2.4255471,-100.43918
83.93748,-3.9035845
44.326878,2.8983684
46.80994,1.7229953
32.968315,-56.61845
-0.20791781,3.9968488
-41.200092,-1.9577372
70.00023,45.569992
96.36259,-0.43487877
-48.122234,-13.1260805
-28.131353,-27.132343
86.09462,-3.6926675
24.753538,-62.039986
12.153727,15.549545
61.58615,55.07989
-2.266005,26.868608
33.80105,-3.2273095
-90.9114,-11.87442
34.018272,43.124622
18.865576,80.297356
-30.373266,83.86356
58.350376,42.696465
100.25635,-15.064626
-16.23525,87.5125
30.969955,-60.7601
71.11092,-27.186459
27.268337,32.013832
-27.38908,17.457773
55.730442,40.13891
-5.8887496,-5.6886516
42.652943,-28.156542
-12.065401,-80.83897
37.809654,-1.0866544
61.226757,-69.366165
68.05109,47.17367
-9.969328,-3.792916
-78.87478,29.260624
22.69055,-86.71265
37.41431,19.995697
-0.5063773,4.1180205
30.278093,61.157257
-36.665737,58.386414
-18.663343,58.823902
-25.772396,-15.548395
18.32502,-44.29365
-66.110535,20.106441
